reservation,[sound:audio_reservation.mp3],reserva,They confirmed the reservation.,Confirmaron la reserva.,[sound:audio_example_reservation.mp3]
reserve,[sound:audio_reserve.mp3],reservar,He will reserve a table.,Se reservará una mesa.,[sound:audio_example_reserve.mp3]
resign,[sound:audio_resign.mp3],renunciar,She decided to resign.,Ella decidió renunciar.,[sound:audio_example_resign.mp3]
resist,[sound:audio_resist.mp3],resistir,He cannot resist sweets.,No puede resistir los dulces.,[sound:audio_example_resist.mp3]
resolve,[sound:audio_resolve.mp3],resolver,They resolve conflicts quickly.,Resuelven conflictos rápidamente.,[sound:audio_example_resolve.mp3]
respect,[sound:audio_respect.mp3],respeto,She shows respect to everyone.,Ella muestra respeto a todos.,[sound:audio_example_respect.mp3]
respectable,[sound:audio_respectable.mp3],respetable,He comes from a respectable family.,Viene de una familia respetable.,[sound:audio_example_respectable.mp3]
respectful,[sound:audio_respectful.mp3],respetuoso,They remain respectful in discussions.,Siguen siendo respetuosos en las discusiones.,[sound:audio_example_respectful.mp3]
respond,[sound:audio_respond.mp3],responder,Please respond to the email.,Responda al correo electrónico.,[sound:audio_example_respond.mp3]
responsibility,[sound:audio_responsibility.mp3],responsabilidad,She takes responsibility seriously.,Ella se toma en serio la responsabilidad.,[sound:audio_example_responsibility.mp3]
responsible,[sound:audio_responsible.mp3],responsable,He is responsible for the project.,Es responsable del proyecto.,[sound:audio_example_responsible.mp3]
restore,[sound:audio_restore.mp3],restaurar,They restore old paintings.,Restauran pinturas viejas.,[sound:audio_example_restore.mp3]
restructure,[sound:audio_restructure.mp3],reestructurar,The company will restructure next year.,La compañía reestructurará el próximo año.,[sound:audio_example_restructure.mp3]
résumé,[sound:audio_résumé.mp3],currículum,She updated her résumé.,Ella actualizó su currículum.,[sound:audio_example_résumé.mp3]
retail,[sound:audio_retail.mp3],minorista,He works in retail.,Él trabaja en el comercio minorista.,[sound:audio_example_retail.mp3]
retire,[sound:audio_retire.mp3],retirarse,She plans to retire soon.,Ella planea retirarse pronto.,[sound:audio_example_retire.mp3]
retirement,[sound:audio_retirement.mp3],jubilación,His retirement is next month.,Su jubilación es el próximo mes.,[sound:audio_example_retirement.mp3]
review,[sound:audio_review.mp3],revisar,She will review the document.,Ella revisará el documento.,[sound:audio_example_review.mp3]
revise,[sound:audio_revise.mp3],revisar,They need to revise the plan.,Necesitan revisar el plan.,[sound:audio_example_revise.mp3]
revised,[sound:audio_revised.mp3],revisado,The revised version is better.,La versión revisada es mejor.,[sound:audio_example_revised.mp3]
right away,[sound:audio_rightaway.mp3],de inmediato,He responded right away.,Él respondió de inmediato.,[sound:audio_example_right away.mp3]
rival,[sound:audio_rival.mp3],rival,She competes with a rival.,Ella compite con un rival.,[sound:audio_example_rival.mp3]
roadside,[sound:audio_roadside.mp3],borde del camino,They stopped at a roadside stand.,Se detuvieron en un puesto en la carretera.,[sound:audio_example_roadside.mp3]
roughly,[sound:audio_roughly.mp3],apenas,The estimate is roughly $100.,La estimación cuesta aproximadamente $ 100.,[sound:audio_example_roughly.mp3]
route,[sound:audio_route.mp3],ruta,He follows the shortest route.,Él sigue la ruta más corta.,[sound:audio_example_route.mp3]
runway,[sound:audio_runway.mp3],pista,The plane landed on the runway.,El avión aterrizó en la pista.,[sound:audio_example_runway.mp3]
salary,[sound:audio_salary.mp3],salario,Her salary is competitive.,Su salario es competitivo.,[sound:audio_example_salary.mp3]
sale,[sound:audio_sale.mp3],venta,They announced a big sale.,Anunciaron una gran venta.,[sound:audio_example_sale.mp3]
salvage,[sound:audio_salvage.mp3],salvar,They plan to salvage old materials.,Planean salvar materiales viejos.,[sound:audio_example_salvage.mp3]
sample,[sound:audio_sample.mp3],muestra,She provided a sample.,Ella proporcionó una muestra.,[sound:audio_example_sample.mp3]
satisfactory,[sound:audio_satisfactory.mp3],satisfactorio,The service was satisfactory.,El servicio fue satisfactorio.,[sound:audio_example_satisfactory.mp3]
satisfied,[sound:audio_satisfied.mp3],satisfecho,He is satisfied with the results.,Está satisfecho con los resultados.,[sound:audio_example_satisfied.mp3]
satisfy,[sound:audio_satisfy.mp3],satisfacer,The meal will satisfy you.,La comida te satisfará.,[sound:audio_example_satisfy.mp3]
save,[sound:audio_save.mp3],ahorrar,She likes to save money.,A ella le gusta ahorrar dinero.,[sound:audio_example_save.mp3]
scene,[sound:audio_scene.mp3],escena,The scene was well lit.,La escena estaba bien iluminada.,[sound:audio_example_scene.mp3]
scenery,[sound:audio_scenery.mp3],escenario,They admired the scenery.,Admiraban el paisaje.,[sound:audio_example_scenery.mp3]
schedule,[sound:audio_schedule.mp3],cronograma,She follows a strict schedule.,Ella sigue un horario estricto.,[sound:audio_example_schedule.mp3]
scrutinize,[sound:audio_scrutinize.mp3],escudriñar,He will scrutinize the details.,Él examinará los detalles.,[sound:audio_example_scrutinize.mp3]
search engine,[sound:audio_searchengine.mp3],motor de búsqueda,She uses a search engine.,Ella usa un motor de búsqueda.,[sound:audio_example_search engine.mp3]
secluded,[sound:audio_secluded.mp3],aislado,They stayed in a secluded cabin.,Se quedaron en una cabaña aislada.,[sound:audio_example_secluded.mp3]
secretarial,[sound:audio_secretarial.mp3],de secretario,He works in secretarial support.,Trabaja en apoyo de secretaría.,[sound:audio_example_secretarial.mp3]
secretary,[sound:audio_secretary.mp3],secretario,She is a company secretary.,Ella es una secretaria de la compañía.,[sound:audio_example_secretary.mp3]
select,[sound:audio_select.mp3],seleccionar,Please select an option.,Seleccione una opción.,[sound:audio_example_select.mp3]
selection,[sound:audio_selection.mp3],selección,The selection is impressive.,La selección es impresionante.,[sound:audio_example_selection.mp3]
selective,[sound:audio_selective.mp3],selectivo,He is very selective.,Es muy selectivo.,[sound:audio_example_selective.mp3]
seminar,[sound:audio_seminar.mp3],seminario,They attended a seminar.,Asistieron a un seminario.,[sound:audio_example_seminar.mp3]
senior,[sound:audio_senior.mp3],sénior,She is a senior executive.,Ella es una ejecutiva senior.,[sound:audio_example_senior.mp3]
serious,[sound:audio_serious.mp3],serio,The issue is serious.,El problema es grave.,[sound:audio_example_serious.mp3]
service,[sound:audio_service.mp3],servicio,He values good service.,Valora un buen servicio.,[sound:audio_example_service.mp3]
several,[sound:audio_several.mp3],varios,There are several options.,Hay varias opciones.,[sound:audio_example_several.mp3]
shape,[sound:audio_shape.mp3],forma,The sculpture has a unique shape.,La escultura tiene una forma única.,[sound:audio_example_shape.mp3]
sharp,[sound:audio_sharp.mp3],afilado,The knife is very sharp.,El cuchillo es muy afilado.,[sound:audio_example_sharp.mp3]
shift,[sound:audio_shift.mp3],cambio,He works the night shift.,Trabaja el turno de noche.,[sound:audio_example_shift.mp3]
shine,[sound:audio_shine.mp3],brillar,The sun will shine tomorrow.,El sol brillará mañana.,[sound:audio_example_shine.mp3]
shipment,[sound:audio_shipment.mp3],envío,The shipment arrives today.,El envío llega hoy.,[sound:audio_example_shipment.mp3]
shipping,[sound:audio_shipping.mp3],envío,Shipping is free on orders over $50.,El envío es gratuito en pedidos superiores a $ 50.,[sound:audio_example_shipping.mp3]
shortage,[sound:audio_shortage.mp3],escasez,There is a shortage of supplies.,Hay escasez de suministros.,[sound:audio_example_shortage.mp3]
shuttle,[sound:audio_shuttle.mp3],lanzadera,They take the shuttle to work.,Toman el servicio de transporte al trabajo.,[sound:audio_example_shuttle.mp3]
sightseeing,[sound:audio_sightseeing.mp3],pasear,They enjoy sightseeing on weekends.,Disfrutan de hacer turismo los fines de semana.,[sound:audio_example_sightseeing.mp3]
significant,[sound:audio_significant.mp3],significativo,The change was significant.,El cambio fue significativo.,[sound:audio_example_significant.mp3]
simplify,[sound:audio_simplify.mp3],simplificar,She will simplify the process.,Ella simplificará el proceso.,[sound:audio_example_simplify.mp3]
situation,[sound:audio_situation.mp3],situación,The situation is under control.,La situación está bajo control.,[sound:audio_example_situation.mp3]
slump,[sound:audio_slump.mp3],depresión,The market went into a slump.,El mercado entró en una depresión.,[sound:audio_example_slump.mp3]
software,[sound:audio_software.mp3],software,He installs new software.,Instala un nuevo software.,[sound:audio_example_software.mp3]
solar,[sound:audio_solar.mp3],solar,They use solar panels.,Usan paneles solares.,[sound:audio_example_solar.mp3]
spacious,[sound:audio_spacious.mp3],espacioso,The room is spacious.,La habitación es espaciosa.,[sound:audio_example_spacious.mp3]
spare part,[sound:audio_sparepart.mp3],pieza de recambio,She ordered a spare part.,Ella ordenó una parte de repuesto.,[sound:audio_example_spare part.mp3]
spare time,[sound:audio_sparetime.mp3],tiempo libre,He enjoys reading in his spare time.,Le gusta leer en su tiempo libre.,[sound:audio_example_spare time.mp3]
specialize,[sound:audio_specialize.mp3],especializarse,She will specialize in marketing.,Ella se especializará en marketing.,[sound:audio_example_specialize.mp3]
specialty,[sound:audio_specialty.mp3],especialidad,His specialty is design.,Su especialidad es el diseño.,[sound:audio_example_specialty.mp3]
specification,[sound:audio_specification.mp3],especificación,The specification is detailed.,La especificación se detalla.,[sound:audio_example_specification.mp3]
specify,[sound:audio_specify.mp3],especificar,Please specify your requirements.,Especifique sus requisitos.,[sound:audio_example_specify.mp3]
spectator,[sound:audio_spectator.mp3],espectador,The spectator cheered loudly.,El espectador vitoreó en voz alta.,[sound:audio_example_spectator.mp3]
stable,[sound:audio_stable.mp3],estable,The structure is stable.,La estructura es estable.,[sound:audio_example_stable.mp3]
stadium,[sound:audio_stadium.mp3],estadio,They played in a large stadium.,Jugaron en un gran estadio.,[sound:audio_example_stadium.mp3]
staff,[sound:audio_staff.mp3],personal,The staff is friendly.,El personal es amable.,[sound:audio_example_staff.mp3]
stapler,[sound:audio_stapler.mp3],grapadora,She used a stapler to bind the papers.,Ella usó una grapadora para unir los papeles.,[sound:audio_example_stapler.mp3]
stare,[sound:audio_stare.mp3],mirada fija,He gave her a long stare.,Él le dio una larga mirada.,[sound:audio_example_stare.mp3]
starter,[sound:audio_starter.mp3],motor de arranque,The car’s starter failed.,El arrancador del coche falló.,[sound:audio_example_starter.mp3]
stationery,[sound:audio_stationery.mp3],papelería,She bought new stationery.,Ella compró nueva papelería.,[sound:audio_example_stationery.mp3]
steep,[sound:audio_steep.mp3],empinado,The hill is very steep.,La colina es muy empinada.,[sound:audio_example_steep.mp3]
stock,[sound:audio_stock.mp3],existencias,The stock is running low.,El stock se está agotando.,[sound:audio_example_stock.mp3]
strategic,[sound:audio_strategic.mp3],estratégico,They made a strategic plan.,Hicieron un plan estratégico.,[sound:audio_example_strategic.mp3]
strategy,[sound:audio_strategy.mp3],estrategia,Her strategy is effective.,Su estrategia es efectiva.,[sound:audio_example_strategy.mp3]
streamline,[sound:audio_streamline.mp3],línea de corriente,They streamline the workflow.,Peligen el flujo de trabajo.,[sound:audio_example_streamline.mp3]
strike,[sound:audio_strike.mp3],huelga,The workers went on strike.,Los trabajadores fueron en huelga.,[sound:audio_example_strike.mp3]
studio,[sound:audio_studio.mp3],estudio,He works in a small studio.,Trabaja en un pequeño estudio.,[sound:audio_example_studio.mp3]
submit,[sound:audio_submit.mp3],entregar,Please submit your report.,Envíe su informe.,[sound:audio_example_submit.mp3]
subscribe,[sound:audio_subscribe.mp3],suscribir,She will subscribe to the channel.,Ella se suscribirá al canal.,[sound:audio_example_subscribe.mp3]
subscription,[sound:audio_subscription.mp3],suscripción,He paid for a subscription.,Pagó por una suscripción.,[sound:audio_example_subscription.mp3]
subsidiary,[sound:audio_subsidiary.mp3],filial,The subsidiary operates overseas.,La subsidiaria opera en el extranjero.,[sound:audio_example_subsidiary.mp3]
suggest,[sound:audio_suggest.mp3],sugerir,She will suggest an idea.,Ella sugerirá una idea.,[sound:audio_example_suggest.mp3]
suggestion,[sound:audio_suggestion.mp3],sugerencia,His suggestion was noted.,Se observó su sugerencia.,[sound:audio_example_suggestion.mp3]
suit,[sound:audio_suit.mp3],traje,He wore a business suit.,Llevaba un traje de negocios.,[sound:audio_example_suit.mp3]
suitability,[sound:audio_suitability.mp3],idoneidad,They checked the suitability of the candidate.,Verificaron la idoneidad del candidato.,[sound:audio_example_suitability.mp3]
suitable,[sound:audio_suitable.mp3],adecuado,The job is suitable for her.,El trabajo es adecuado para ella.,[sound:audio_example_suitable.mp3]
supervise,[sound:audio_supervise.mp3],supervisar,He will supervise the project.,Él supervisará el proyecto.,[sound:audio_example_supervise.mp3]
supervision,[sound:audio_supervision.mp3],supervisión,Her supervision is strict.,Su supervisión es estricta.,[sound:audio_example_supervision.mp3]
supplier,[sound:audio_supplier.mp3],proveedor,They chose a reliable supplier.,Eligieron un proveedor confiable.,[sound:audio_example_supplier.mp3]
supply,[sound:audio_supply.mp3],suministrar,They supply fresh produce.,Suministran productos frescos.,[sound:audio_example_supply.mp3]
support,[sound:audio_support.mp3],apoyo,She offers great support.,Ella ofrece un gran apoyo.,[sound:audio_example_support.mp3]
supporter,[sound:audio_supporter.mp3],partidario,He is a loyal supporter.,Él es un fiel partidario.,[sound:audio_example_supporter.mp3]
surrounding,[sound:audio_surrounding.mp3],circundante,The park is in the surrounding area.,El parque está en el área circundante.,[sound:audio_example_surrounding.mp3]
suspicious,[sound:audio_suspicious.mp3],sospechoso,He gave a suspicious look.,Dio un aspecto sospechoso.,[sound:audio_example_suspicious.mp3]
switchboard,[sound:audio_switchboard.mp3],tablero de conmutadores,She answered the switchboard.,Ella respondió a la centralita.,[sound:audio_example_switchboard.mp3]
systematic,[sound:audio_systematic.mp3],sistemático,They follow a systematic approach.,Siguen un enfoque sistemático.,[sound:audio_example_systematic.mp3]
takeover,[sound:audio_takeover.mp3],tomar el control,The takeover was successful.,La adquisición fue exitosa.,[sound:audio_example_takeover.mp3]
target,[sound:audio_target.mp3],objetivo,He set a clear target.,Estableció un objetivo claro.,[sound:audio_example_target.mp3]
tax,[sound:audio_tax.mp3],impuesto,She pays her taxes on time.,Ella paga sus impuestos a tiempo.,[sound:audio_example_tax.mp3]
technical,[sound:audio_technical.mp3],técnico,He understands technical details.,Él entiende los detalles técnicos.,[sound:audio_example_technical.mp3]
technician,[sound:audio_technician.mp3],técnico,The technician fixed the issue.,El técnico solucionó el problema.,[sound:audio_example_technician.mp3]
temporary,[sound:audio_temporary.mp3],temporal,He has a temporary job.,Tiene un trabajo temporal.,[sound:audio_example_temporary.mp3]
tenant,[sound:audio_tenant.mp3],inquilino,The tenant pays rent monthly.,El inquilino paga el alquiler mensualmente.,[sound:audio_example_tenant.mp3]
terminate,[sound:audio_terminate.mp3],terminar,They may terminate the contract.,Pueden rescindir el contrato.,[sound:audio_example_terminate.mp3]
terrible,[sound:audio_terrible.mp3],horrible,The experience was terrible.,La experiencia fue terrible.,[sound:audio_example_terrible.mp3]
terrific,[sound:audio_terrific.mp3],estupendo,Her performance was terrific.,Su actuación fue excelente.,[sound:audio_example_terrific.mp3]
theoretical,[sound:audio_theoretical.mp3],teórico,He enjoys theoretical discussions.,Disfruta de discusiones teóricas.,[sound:audio_example_theoretical.mp3]
theory,[sound:audio_theory.mp3],teoría,She studies quantum theory.,Ella estudia la teoría cuántica.,[sound:audio_example_theory.mp3]
thorough,[sound:audio_thorough.mp3],exhaustivo,He gave a thorough explanation.,Dio una explicación exhaustiva.,[sound:audio_example_thorough.mp3]
tidy,[sound:audio_tidy.mp3],ordenado,She keeps her room tidy.,Ella mantiene su habitación ordenada.,[sound:audio_example_tidy.mp3]
tip,[sound:audio_tip.mp3],consejo,He offered a helpful tip.,Ofreció un consejo útil.,[sound:audio_example_tip.mp3]
tour,[sound:audio_tour.mp3],recorrido,They went on a tour.,Fueron de gira.,[sound:audio_example_tour.mp3]
tourism,[sound:audio_tourism.mp3],turismo,Tourism boosts the economy.,El turismo aumenta la economía.,[sound:audio_example_tourism.mp3]
tourist,[sound:audio_tourist.mp3],turista,The tourist took many photos.,El turista tomó muchas fotos.,[sound:audio_example_tourist.mp3]
towel,[sound:audio_towel.mp3],toalla,She carried a towel.,Ella llevaba una toalla.,[sound:audio_example_towel.mp3]
tower,[sound:audio_tower.mp3],torre,The tower is very tall.,La torre es muy alta.,[sound:audio_example_tower.mp3]
track,[sound:audio_track.mp3],pista,He followed the running track.,Siguió la pista de atletismo.,[sound:audio_example_track.mp3]
trade,[sound:audio_trade.mp3],comercio,They engage in trade.,Se involucran en el comercio.,[sound:audio_example_trade.mp3]
tradition,[sound:audio_tradition.mp3],tradición,Family tradition is important.,La tradición familiar es importante.,[sound:audio_example_tradition.mp3]
traffic,[sound:audio_traffic.mp3],tráfico,Traffic is heavy in the city.,El tráfico es pesado en la ciudad.,[sound:audio_example_traffic.mp3]
training,[sound:audio_training.mp3],capacitación,She attended a training session.,Asistió a una sesión de capacitación.,[sound:audio_example_training.mp3]
transfer,[sound:audio_transfer.mp3],transferir,They transfer funds securely.,Transfieren fondos de forma segura.,[sound:audio_example_transfer.mp3]
transform,[sound:audio_transform.mp3],transformar,He will transform the data.,Él transformará los datos.,[sound:audio_example_transform.mp3]
transformation,[sound:audio_transformation.mp3],transformación,The transformation was impressive.,La transformación fue impresionante.,[sound:audio_example_transformation.mp3]
transit,[sound:audio_transit.mp3],tránsito,The transit system is efficient.,El sistema de tránsito es eficiente.,[sound:audio_example_transit.mp3]
transportation,[sound:audio_transportation.mp3],transporte,She uses public transportation.,Ella usa el transporte público.,[sound:audio_example_transportation.mp3]
tremendous,[sound:audio_tremendous.mp3],enorme,They made a tremendous effort.,Hicieron un tremendo esfuerzo.,[sound:audio_example_tremendous.mp3]
trend,[sound:audio_trend.mp3],tendencia,This is a current trend.,Esta es una tendencia actual.,[sound:audio_example_trend.mp3]
trial,[sound:audio_trial.mp3],ensayo,They conducted a trial run.,Realizaron una prueba de prueba.,[sound:audio_example_trial.mp3]
triumph,[sound:audio_triumph.mp3],triunfo,Her victory was a triumph.,Su victoria fue un triunfo.,[sound:audio_example_triumph.mp3]
trust,[sound:audio_trust.mp3],confianza,He has trust in his team.,Él tiene confianza en su equipo.,[sound:audio_example_trust.mp3]
turnover,[sound:audio_turnover.mp3],volumen de negocios,The company’s turnover increased.,La facturación de la compañía aumentó.,[sound:audio_example_turnover.mp3]
unconditional,[sound:audio_unconditional.mp3],incondicional,Their support is unconditional.,Su apoyo es incondicional.,[sound:audio_example_unconditional.mp3]
understand,[sound:audio_understand.mp3],entender,She can understand complex ideas.,Ella puede entender ideas complejas.,[sound:audio_example_understand.mp3]
unfavorable,[sound:audio_unfavorable.mp3],desfavorable,The weather was unfavorable.,El clima era desfavorable.,[sound:audio_example_unfavorable.mp3]
unfortunately,[sound:audio_unfortunately.mp3],desafortunadamente,Unfortunately it rained.,Desafortunadamente llovió.,[sound:audio_example_unfortunately.mp3]
uniform,[sound:audio_uniform.mp3],uniforme,He wears a neat uniform.,Lleva un uniforme ordenado.,[sound:audio_example_uniform.mp3]
unspoiled,[sound:audio_unspoiled.mp3],virgen,The beach remains unspoiled.,La playa permanece virgen.,[sound:audio_example_unspoiled.mp3]
unwrap,[sound:audio_unwrap.mp3],desenvolver,She will unwrap the gift.,Ella desenvolverá el regalo.,[sound:audio_example_unwrap.mp3]
upcoming,[sound:audio_upcoming.mp3],próximo,An upcoming event is scheduled.,Se programa un próximo evento.,[sound:audio_example_upcoming.mp3]
update,[sound:audio_update.mp3],actualizar,He will update his status.,Actualizará su estado.,[sound:audio_example_update.mp3]
upgrade,[sound:audio_upgrade.mp3],mejora,They plan to upgrade the system.,Planean actualizar el sistema.,[sound:audio_example_upgrade.mp3]
upset,[sound:audio_upset.mp3],trastornado,She felt upset by the news.,Se sintió molesta por las noticias.,[sound:audio_example_upset.mp3]
upstairs,[sound:audio_upstairs.mp3],piso superior,He went upstairs.,Subió las escaleras.,[sound:audio_example_upstairs.mp3]
utility bill,[sound:audio_utilitybill.mp3],factura de servicios públicos,She pays the utility bill monthly.,Ella paga la factura de servicios públicos mensualmente.,[sound:audio_example_utility bill.mp3]
vacancy,[sound:audio_vacancy.mp3],vacante,There is a vacancy in the office.,Hay una vacante en la oficina.,[sound:audio_example_vacancy.mp3]
vacant,[sound:audio_vacant.mp3],vacante,The room is vacant.,La habitación está vacante.,[sound:audio_example_vacant.mp3]
vacation,[sound:audio_vacation.mp3],vacaciones,They planned a vacation.,Planearon unas vacaciones.,[sound:audio_example_vacation.mp3]
vaccination,[sound:audio_vaccination.mp3],vacunación,He received his vaccination.,Recibió su vacunación.,[sound:audio_example_vaccination.mp3]
valuables,[sound:audio_valuables.mp3],valores,She keeps her valuables safe.,Ella mantiene sus valores a salvo.,[sound:audio_example_valuables.mp3]
varied,[sound:audio_varied.mp3],variado,Their menu is varied.,Su menú es variado.,[sound:audio_example_varied.mp3]
variety,[sound:audio_variety.mp3],variedad,There is a variety of options.,Hay una variedad de opciones.,[sound:audio_example_variety.mp3]
various,[sound:audio_various.mp3],varios,He collected various items.,Recolectó varios artículos.,[sound:audio_example_various.mp3]
vendor,[sound:audio_vendor.mp3],vendedor,The vendor sells fresh produce.,El vendedor vende productos frescos.,[sound:audio_example_vendor.mp3]
venture,[sound:audio_venture.mp3],empresa,They started a new venture.,Comenzaron una nueva empresa.,[sound:audio_example_venture.mp3]
venue,[sound:audio_venue.mp3],evento,The venue is spacious.,El lugar es espacioso.,[sound:audio_example_venue.mp3]
virus,[sound:audio_virus.mp3],virus,He is cautious of the virus.,Es cauteloso con el virus.,[sound:audio_example_virus.mp3]
vital,[sound:audio_vital.mp3],vital,Water is vital for life.,El agua es vital para la vida.,[sound:audio_example_vital.mp3]
wage,[sound:audio_wage.mp3],salario,She earns a good wage.,Ella gana un buen salario.,[sound:audio_example_wage.mp3]
walkway,[sound:audio_walkway.mp3],pasarela,The walkway is well maintained.,La pasarela está bien mantenida.,[sound:audio_example_walkway.mp3]
warehouse,[sound:audio_warehouse.mp3],depósito,The warehouse stores many goods.,El almacén almacena muchos bienes.,[sound:audio_example_warehouse.mp3]
warn,[sound:audio_warn.mp3],advertir,He will warn about dangers.,Él advertirá sobre los peligros.,[sound:audio_example_warn.mp3]
warning,[sound:audio_warning.mp3],advertencia,The sign is a warning.,La señal es una advertencia.,[sound:audio_example_warning.mp3]
warrant,[sound:audio_warrant.mp3],orden,They issued a warrant.,Emitieron una orden judicial.,[sound:audio_example_warrant.mp3]
warranty,[sound:audio_warranty.mp3],garantía,The product comes with a warranty.,El producto viene con una garantía.,[sound:audio_example_warranty.mp3]
wastage,[sound:audio_wastage.mp3],pérdida,They aim to reduce wastage.,Su objetivo es reducir el desperdicio.,[sound:audio_example_wastage.mp3]
waterproof,[sound:audio_waterproof.mp3],impermeable,The jacket is waterproof.,La chaqueta es impermeable.,[sound:audio_example_waterproof.mp3]
wealth,[sound:audio_wealth.mp3],poder,She accumulated great wealth.,Ella acumuló una gran riqueza.,[sound:audio_example_wealth.mp3]
website,[sound:audio_website.mp3],sitio web,Visit our website for more info.,Visite nuestro sitio web para obtener más información.,[sound:audio_example_website.mp3]
weight,[sound:audio_weight.mp3],peso,The package is heavy.,El paquete es pesado.,[sound:audio_example_weight.mp3]
welfare,[sound:audio_welfare.mp3],bienestar,They support social welfare.,Apoyan el bienestar social.,[sound:audio_example_welfare.mp3]
wholesale,[sound:audio_wholesale.mp3],al por mayor,He buys goods wholesale.,Compra bienes al por mayor.,[sound:audio_example_wholesale.mp3]
win,[sound:audio_win.mp3],ganar,They hope to win the prize.,Esperan ganar el premio.,[sound:audio_example_win.mp3]
withdraw,[sound:audio_withdraw.mp3],retirar,She will withdraw her savings.,Ella retirará sus ahorros.,[sound:audio_example_withdraw.mp3]
withdrawal,[sound:audio_withdrawal.mp3],retiro,The withdrawal was processed.,El retiro fue procesado.,[sound:audio_example_withdrawal.mp3]
workplace,[sound:audio_workplace.mp3],lugar de trabajo,The workplace is modern.,El lugar de trabajo es moderno.,[sound:audio_example_workplace.mp3]
workshop,[sound:audio_workshop.mp3],taller,They attended a workshop.,Asistieron a un taller.,[sound:audio_example_workshop.mp3]
worth,[sound:audio_worth.mp3],valer,The painting is worth a lot.,La pintura vale mucho.,[sound:audio_example_worth.mp3]
worthless,[sound:audio_worthless.mp3],sin valor,The item is worthless.,El artículo no tiene valor.,[sound:audio_example_worthless.mp3]
wrap,[sound:audio_wrap.mp3],envoltura,She will wrap the gift.,Ella envolverá el regalo.,[sound:audio_example_wrap.mp3]
X-ray,[sound:audio_Xray.mp3],radiografía,He got an X-ray done.,Hizo una radiografía.,[sound:audio_example_X-ray.mp3]
yearly,[sound:audio_yearly.mp3],anual,The report is published yearly.,El informe se publica anualmente.,[sound:audio_example_yearly.mp3]
yield,[sound:audio_yield.mp3],producir,The farm will yield crops.,La granja producirá cultivos.,[sound:audio_example_yield.mp3]
youth,[sound:audio_youth.mp3],juventud,Her youth is inspiring.,Su juventud es inspiradora.,[sound:audio_example_youth.mp3]
zero,[sound:audio_zero.mp3],cero,The count was zero.,El recuento era cero.,[sound:audio_example_zero.mp3]
zone,[sound:audio_zone.mp3],zona,This is a quiet zone.,Esta es una zona tranquila.,[sound:audio_example_zone.mp3]
